"Description: ","Annual number of days when TX < 0 degrees_C"
"Station: ","Ravenna.txt"
"Latitude: ","44"
"Longitude: ","12"
"ClimPACT2_version: ","1.2.8"
"Date_of_calculation: ","2020-03-07"
time, id, normalised (all years)
1971, 4, 0.7393248351871
1972, 1, -0.294049650358506
1973, 2, 0.0504085114900295
1974, 0, -0.638507812207041
1975, 6, 1.42824115888417
1976, -99.9, -99.9
1977, 0, -0.638507812207041
1978, -99.9, -99.9
1979, -99.9, -99.9
1980, -99.9, -99.9
1981, -99.9, -99.9
1982, 5, 1.08378299703564
1983, 2, 0.0504085114900295
1984, -99.9, -99.9
1985, 10, 2.80607380627831
1986, 1, -0.294049650358506
1987, 12, 3.49499012997538
1988, 0, -0.638507812207041
1989, 7, 1.77269932073271
1990, 1, -0.294049650358506
1991, 2, 0.0504085114900295
1992, 2, 0.0504085114900295
1993, 0, -0.638507812207041
1994, 0, -0.638507812207041
1995, 0, -0.638507812207041
1996, 3, 0.394866673338565
1997, 0, -0.638507812207041
1998, 0, -0.638507812207041
1999, 0, -0.638507812207041
2000, 1, -0.294049650358506
2001, -99.9, -99.9
2002, 0, -0.638507812207041
2003, 0, -0.638507812207041
2004, 0, -0.638507812207041
2005, 0, -0.638507812207041
2006, 2, 0.0504085114900295
2007, 0, -0.638507812207041
2008, 0, -0.638507812207041
2009, 4, 0.7393248351871
2010, 3, 0.394866673338565
2011, 0, -0.638507812207041
2012, 7, 1.77269932073271
2013, 0, -0.638507812207041
2014, 0, -0.638507812207041
2015, 0, -0.638507812207041
2016, 0, -0.638507812207041
2017, 0, -0.638507812207041
2018, 1, -0.294049650358506
